Column1,Year,Name,TeamAbbr,Team,Position,VetStatus,Salary,SalaryPerc,Rank,PlayerCode,Age,League,Wins,Losses,Win_Loss,ERA,Games,GamesStart,GamesFinished,CompleteGame,ShutOut,Saves,InningsPitched,Hits_Allowed,Runs_Allowed,EarnedRuns_Allowed,HomeRuns_Allowed,BasesWalk,IntentWalk,StrikeOuts,HitByPitch,Balks,WildPitches,BattersFaced,ERAp,FieldIndPitch,Walks/HitsPerInn,H9,HR9,BB9,SO9,SO_W,VetInd,VetSO,VetWalk,VetInnP,EraWalk,VetAge,WalkAge,EraAge
4044,2017,ChrisFlexen,NYM,new-york-mets,SP,Pre-Arb,198764,0.14,256,flexech01,5,NL,3,6,0.333,7.88,14,9,1,0,0,0,48,62,44,42,11,35,0,36,2,0,1,233,53,6.95,2.021,11.6,2.1,6.6,6.8,1.03,0,0,0,0,275.8,0,175,39.4
4108,2017,EduardoParedes,LAA,los-angeles-angels,RP,Pre-Arb,198764,0.12,623,pareded01,5,AL,0,1,0,4.43,18,0,6,0,0,1,22.1,21,11,11,2,6,1,17,3,0,0,92,97,4.01,1.209,8.5,0.8,2.4,6.9,2.83,0,0,0,0,26.58,0,30,22.15
4254,2017,KevinShackelford,CIN,cincinnati-reds,RP,Pre-Arb,198764,0.21,758,shackke01,11,NL,0,0,NA,4.7,26,0,7,0,0,0,30.2,30,16,16,6,13,0,38,3,0,1,135,96,4.79,1.402,8.8,1.8,3.8,11.2,2.92,0,0,0,0,61.1,0,143,51.7
3095,2015,JeanMachi,BOS,boston-red-sox,RP,Pre-Arb,198893,0.11,494,machije01,16,AL,1,0,1,5.09,26,0,9,0,0,4,23,21,14,13,5,8,0,20,0,0,2,98,86,5.26,1.261,8.2,2,3.1,7.8,2.5,0,0,0,0,40.72,0,128,81.44
3078,2015,JakeDiekman,TEX,texas-rangers,RP,Pre-Arb,198983,0.13,210,diekmja01,11,AL,0,0,NA,2.08,26,0,1,0,0,0,21.2,13,5,5,2,7,0,20,1,0,1,85,206,3.6,0.923,5.4,0.8,2.9,8.3,2.86,0,0,0,0,14.56,0,77,22.88
1108,2011,RamonOrtiz,CHC,chicago-cubs,RP,Pre-Arb,199081,0.14,494,ortizra02,21,NL,1,2,0.333,4.86,22,2,5,0,0,0,33.1,31,20,18,6,11,2,25,0,0,1,141,81,4.86,1.26,8.4,1.6,3,6.8,2.27,0,0,0,0,53.46,0,231,102.06
4513,2018,AustinBibensDirkx,TEX,texas-rangers,SP,Pre-Arb,199240,0.14,81,bibenau01,16,AL,2,3,0.4,6.2,13,6,4,0,0,0,45,56,33,31,9,14,0,33,5,0,2,203,77,5.56,1.556,11.2,1.8,2.8,6.6,2.36,0,0,0,0,86.8,0,224,99.2
4704,2018,JaimeSchultz,TBR,tampa-bay-rays,RP,Pre-Arb,199240,0.29,808,schulja02,10,AL,2,2,0.5,5.64,22,1,7,0,0,0,30.1,18,19,19,6,17,0,35,3,0,1,125,74,5.4,1.154,5.3,1.8,5,10.4,2.06,0,0,0,0,95.88,0,170,56.4
3494,2016,ChrisBeck,CHW,chicago-white-sox,RP,Pre-Arb,199656,0.15,53,beckch02,8,AL,2,2,0.5,6.39,25,0,4,0,0,0,25.1,31,18,18,3,17,1,20,2,0,0,123,64,5.36,1.895,11,1.1,6,7.1,1.18,0,0,0,0,108.63,0,136,51.12
2978,2015,CodyMartin,OAK,oakland-athletics,RP,Pre-Arb,199672,0.25,507,martico01,8,AL,0,2,0,14,4,2,2,0,0,0,9,16,14,14,4,5,0,3,1,0,1,49,29,10.25,2.333,16,4,5,3,0.6,0,0,0,0,70,0,40,112
3361,2015,TylerLyons,STL,st.-louis-cardinals,RP,Pre-Arb,199672,0.15,491,lyonsty01,10,NL,3,1,0.75,3.75,17,8,1,0,0,0,60,59,29,25,12,15,0,60,1,0,4,255,105,4.53,1.233,8.9,1.8,2.3,9,4,0,0,0,0,56.25,0,150,37.5
2144,2013,LuisGarcia,PHI,philadelphia-phillies,RP,Pre-Arb,200819,0.12,248,garcilu03,9,NL,1,1,0.5,3.73,24,0,6,0,0,0,31.1,27,15,13,3,23,0,23,1,0,3,138,101,5.12,1.596,7.8,0.9,6.6,6.6,1,0,0,0,0,85.79,0,207,33.57
2618,2014,JoshLueke,TBR,tampa-bay-rays,RP,Pre-Arb,201128,0.26,429,luekejo01,12,AL,1,2,0.333,5.64,25,0,13,0,0,0,30.1,38,20,19,7,5,1,19,1,0,0,135,67,5.47,1.418,11.3,2.1,1.5,5.6,3.8,0,0,0,0,28.2,0,60,67.68
4129,2017,GabrielYnoa,BAL,baltimore-orioles,SP,Pre-Arb,201687,0.12,917,ynoaga01,7,AL,2,3,0.4,4.15,9,4,2,0,0,0,34.2,39,17,16,5,8,0,26,1,0,0,147,105,4.31,1.356,10.1,1.3,2.1,6.8,3.25,0,0,0,0,33.2,0,56,29.05
4267,2017,LeonelCampos,TOR,toronto-blue-jays,RP,Pre-Arb,201687,0.11,119,campole01,12,AL,0,0,NA,2.63,13,0,6,0,0,0,13.2,11,6,4,2,8,0,15,1,0,1,60,174,4.84,1.39,7.2,1.3,5.3,9.9,1.88,0,0,0,0,21.04,0,96,31.56
4486,2018,AlanBusenitz,MIN,minnesota-twins,RP,Pre-Arb,202170,0.18,123,busenal01,10,AL,4,1,0.8,7.82,23,0,7,0,0,0,25.1,37,25,22,8,14,0,26,2,0,2,126,56,7.11,2.013,13.1,2.8,5,9.2,1.86,0,0,0,0,109.48,0,140,78.2
3218,2015,MattGrace,WSN,washington-nationals,RP,Pre-Arb,202445,0.12,308,gracema02,9,NL,2,1,0.667,4.24,26,0,5,0,0,0,17,26,11,8,0,8,2,14,1,0,1,84,95,3.08,2,13.8,0,4.2,7.4,1.75,0,0,0,0,33.92,0,72,38.16
4642,2018,EddieButler,TEX,texas-rangers,RP,Pre-Arb,202554,0.14,128,butleed01,10,AL,1,2,0.333,6.47,22,0,6,0,0,2,32,43,24,23,10,12,1,18,2,0,5,153,74,7.41,1.719,12.1,2.8,3.4,5.1,1.5,0,0,0,0,77.64,0,120,64.7
2205,2013,PedroHernandez,MIN,minnesota-twins,RP,Pre-Arb,203497,0.25,321,hernape02,7,AL,3,3,0.5,6.83,14,12,1,0,0,0,56.2,80,43,43,10,23,1,29,0,1,1,263,60,5.54,1.818,12.7,1.6,3.7,4.6,1.26,0,0,0,0,157.09,0,161,47.81
2230,2013,RobScahill,COL,colorado-rockies,RP,Pre-Arb,203497,0.26,647,scahiro01,9,NL,1,0,1,5.13,23,0,6,0,0,0,33.1,40,19,19,5,9,1,20,4,0,1,149,88,4.97,1.47,10.8,1.4,2.4,5.4,2.22,0,0,0,0,46.17,0,81,46.17
3791,2016,NickMartinez,TEX,texas-rangers,SP,Pre-Arb,204264,0.13,500,martini01,8,AL,2,3,0.4,5.59,12,5,2,0,0,0,38.2,45,24,24,8,19,1,16,5,0,0,179,82,6.87,1.655,10.5,1.9,4.4,3.7,0.84,0,0,0,0,106.21,0,152,44.72
4103,2017,DrewVerHagen,DET,detroit-tigers,RP,Pre-Arb,204610,0.11,852,verhadr01,9,AL,0,3,0,5.77,24,2,4,0,0,0,34.1,42,22,22,10,9,1,25,0,0,4,145,78,6.27,1.485,11,2.6,2.4,6.6,2.78,0,0,0,0,51.93,0,81,51.93
4935,2018,SandyAlcantara,MIA,miami-marlins,SP,Pre-Arb,205100,0.22,5,alcansa01,5,NL,2,3,0.4,3.44,6,6,0,0,0,0,34,25,13,13,3,23,0,30,2,0,0,146,108,4.75,1.412,6.6,0.8,6.1,7.9,1.3,0,0,0,0,79.12,0,115,17.2
4954,2018,SilvinoBracho,ARI,arizona-diamondbacks,RP,Pre-Arb,205100,0.14,99,brachsi01,8,NL,2,0,1,3.19,31,0,7,0,0,0,31,25,12,11,2,12,2,34,3,0,2,129,134,3.26,1.194,7.3,0.6,3.5,9.9,2.83,0,0,0,0,38.28,0,96,25.52
4968,2018,TaylorCole,LAA,los-angeles-angels,RP,Pre-Arb,205100,0.12,171,coleta01,11,AL,4,2,0.667,2.75,18,2,4,0,0,0,36,20,11,11,3,12,0,39,3,0,1,135,155,3.33,0.889,5,0.8,3,9.8,3.25,0,0,0,0,33,0,132,30.25
3676,2016,JoseBerrios,MIN,minnesota-twins,SP,Pre-Arb,205202,0.21,60,berrijo01,5,AL,3,7,0.3,8.02,14,14,0,0,0,0,58.1,74,56,52,12,35,0,49,5,0,1,281,53,6.2,1.869,11.4,1.9,5.4,7.6,1.4,0,0,0,0,280.7,0,175,40.1
2276,2013,TaijuanWalker,SEA,seattle-mariners,SP,Pre-Arb,205800,0.25,731,walketa01,3,AL,1,0,1,3.6,3,3,0,0,0,0,15,11,7,6,0,4,0,12,0,0,0,60,105,2.25,1,6.6,0,2.4,7.2,3,0,0,0,0,14.4,0,12,10.8
4210,2017,JohnnyBarbato,PIT,pittsburgh-pirates,RP,Pre-Arb,207533,0.21,44,barbajo01,7,NL,0,1,0,4.08,24,0,7,0,0,0,28.2,25,13,13,4,18,0,23,2,0,1,130,106,5.46,1.5,7.8,1.3,5.7,7.2,1.28,0,0,0,0,73.44,0,126,28.56
3526,2016,DanielMengden,OAK,oakland-athletics,SP,Pre-Arb,207975,0.25,524,mengdda01,6,AL,2,9,0.182,6.5,14,14,0,0,0,0,72,83,54,52,9,33,0,71,4,0,5,332,63,4.34,1.611,10.4,1.1,4.1,8.9,2.15,0,0,0,0,214.5,0,198,39
3681,2016,JoseRamirez,ATL,atlanta-braves,RP,Pre-Arb,207975,0.22,664,ramirjo02,9,NL,2,2,0.5,3.58,33,0,5,0,0,0,32.2,26,16,13,2,18,4,33,4,0,3,143,117,3.94,1.347,7.2,0.6,5,9.1,1.83,0,0,0,0,64.44,0,162,32.22
2856,2015,AaronNola,PHI,philadelphia-phillies,SP,Pre-Arb,207991,0.15,585,nolaaa01,5,NL,6,2,0.75,3.59,13,13,0,0,0,0,77.2,74,31,31,11,19,1,68,2,0,0,318,107,4.04,1.197,8.6,1.3,2.2,7.9,3.58,0,0,0,0,68.21,0,95,17.95
3008,2015,DavidGoforth,MIL,milwaukee-brewers,RP,Pre-Arb,207991,0.22,296,goforda01,9,NL,1,0,1,4.01,20,0,9,0,0,0,24.2,32,13,11,4,8,2,24,0,0,2,111,100,4.27,1.622,11.7,1.5,2.9,8.8,3,0,0,0,0,32.08,0,72,36.09
3055,2015,GonzalezGermen,COL,colorado-rockies,RP,Pre-Arb,207991,0.19,289,germego01,10,NL,0,0,NA,3.86,29,1,3,0,0,1,32.2,33,14,14,4,21,1,25,0,0,3,147,121,5.12,1.653,9.1,1.1,5.8,6.9,1.19,0,0,0,0,81.06,0,210,38.6
4665,2018,FrankieMontas,OAK,oakland-athletics,SP,Pre-Arb,208030,0.26,620,montafr02,8,AL,5,4,0.556,3.88,13,11,1,0,0,0,65,74,34,28,5,21,0,43,2,0,5,283,106,3.9,1.462,10.2,0.7,2.9,6,2.05,0,0,0,0,81.48,0,168,31.04
4370,2017,RyanBuchter,KCR,kansas-city-royals,RP,Pre-Arb,208390,0.14,106,buchtry01,13,AL,1,0,1,2.67,29,0,7,0,0,0,27,16,10,8,3,8,1,18,3,0,0,107,170,4.49,0.889,5.3,1,2.7,6,2.25,0,0,0,0,21.36,0,104,34.71
1916,2013,ColtHynes,SDP,san-diego-padres,RP,Pre-Arb,208852,0.28,340,hynesco01,11,NL,0,0,NA,9,22,0,6,0,0,0,17,25,17,17,3,9,2,13,1,0,1,84,39,5.58,2,13.2,1.6,4.8,6.9,1.44,0,0,0,0,81,0,99,99
1953,2013,DrakeBritton,BOS,boston-red-sox,RP,Pre-Arb,208852,0.12,82,brittdr01,7,AL,1,1,0.5,3.86,18,0,7,0,0,0,21,21,9,9,1,7,1,17,0,0,0,84,109,3.05,1.333,9,0.4,3,7.3,2.43,0,0,0,0,27.02,0,49,27.02
4537,2018,BrandonWoodruff,MIL,milwaukee-brewers,RP,Pre-Arb,210018,0.19,974,woodrbr01,8,NL,3,0,1,3.61,19,4,4,0,0,1,42.1,36,18,17,4,14,0,47,2,0,1,176,115,3.3,1.181,7.7,0.9,3,10,3.36,0,0,0,0,50.54,0,112,28.88
2566,2014,JeffBeliveau,TBR,tampa-bay-rays,RP,Pre-Arb,210382,0.27,51,belivje01,10,AL,0,0,NA,2.63,30,0,6,0,0,1,24,19,7,7,1,7,1,28,2,1,1,100,144,2.47,1.083,7.1,0.4,2.6,10.5,4,0,0,0,0,18.41,0,70,26.3
3952,2017,AlbertSuarez,SFG,san-francisco-giants,RP,Pre-Arb,210456,0.11,807,suareal01,10,NL,0,3,0,5.12,18,0,8,0,0,1,31.2,28,18,18,4,11,2,34,1,0,1,135,84,3.79,1.232,8,1.1,3.1,9.7,3.09,0,0,0,0,56.32,0,110,51.2
3867,2016,SpencerPatton,CHC,chicago-cubs,RP,Pre-Arb,210748,0.11,621,pattosp01,11,NL,1,1,0.5,5.48,16,0,7,0,0,0,21.1,20,16,13,3,14,0,22,1,0,0,101,77,5.02,1.594,8.4,1.3,5.9,9.3,1.57,0,0,0,0,76.72,0,154,60.28
2914,2015,BrandenPinder,NYY,new-york-yankees,RP,Pre-Arb,210765,0.09,642,pindebr01,9,AL,0,2,0,2.93,25,0,10,0,0,0,27.2,28,9,9,4,14,1,25,0,1,0,122,140,4.72,1.518,9.1,1.3,4.6,8.1,1.79,0,0,0,0,41.02,0,126,26.37
3150,2015,JoshOsich,SFG,san-francisco-giants,RP,Pre-Arb,210765,0.11,612,osichjo01,9,NL,2,0,1,2.2,35,0,6,0,0,0,28.2,24,12,7,4,8,0,27,0,0,2,120,177,3.9,1.116,7.5,1.3,2.5,8.5,3.38,0,0,0,0,17.6,0,72,19.8
4590,2018,CodyReed,CIN,cincinnati-reds,RP,Pre-Arb,210960,0.21,732,reedco01,8,NL,1,3,0.25,3.98,17,7,2,0,0,0,43,45,21,19,5,15,0,42,2,0,2,188,107,3.91,1.395,9.4,1,3.1,8.8,2.8,0,0,0,0,59.7,0,120,31.84
3782,2016,MikeMontgomery,CHC,chicago-cubs,RP,Pre-Arb,211050,0.11,549,montgmi01,9,NL,1,1,0.5,2.82,17,5,5,0,0,0,38.1,30,15,12,5,20,0,38,4,0,5,164,149,4.74,1.304,7,1.2,4.7,8.9,1.9,0,0,0,0,56.4,0,180,25.38
3476,2016,BuckFarmer,DET,detroit-tigers,RP,Pre-Arb,211584,0.11,237,farmebu01,8,AL,0,1,0,4.6,14,1,7,0,0,0,29.1,25,15,15,4,20,1,27,1,0,2,131,93,5.23,1.534,7.7,1.2,6.1,8.3,1.35,0,0,0,0,92,0,160,36.8
4631,2018,DovydasNeverauskas,PIT,pittsburgh-pirates,RP,Pre-Arb,212787,0.23,641,neverdo01,8,NL,0,0,NA,8,25,0,8,0,0,0,27,30,25,24,9,10,0,27,1,0,2,119,50,6.72,1.481,10,3,3.3,9,2.7,0,0,0,0,80,0,80,64
4585,2018,CionelPerez,HOU,houston-astros,RP,Pre-Arb,213890,0.13,689,perezci01,5,AL,0,0,NA,3.97,8,0,3,0,0,0,11.1,6,5,5,3,7,0,12,0,0,0,45,107,6.34,1.147,4.8,2.4,5.6,9.5,1.71,0,0,0,0,27.79,0,35,19.85
4672,2018,GlennSparkman,KCR,kansas-city-royals,RP,Pre-Arb,213890,0.16,855,sparkgl01,9,AL,0,3,0,4.46,15,3,3,0,0,0,38.1,47,20,19,3,15,3,27,1,1,3,176,98,4.02,1.617,11,0.7,3.5,6.3,1.8,0,0,0,0,66.9,0,135,40.14
4898,2018,RayBlack,SFG,san-francisco-giants,RP,Pre-Arb,213890,0.1,85,blackra01,11,NL,2,2,0.5,6.17,26,0,4,0,0,0,23.1,17,16,16,4,10,0,33,1,0,1,95,63,3.98,1.157,6.6,1.5,3.9,12.7,3.3,0,0,0,0,61.7,0,110,67.87
1873,2013,CarlosCarrasco,CLE,cleveland-indians,SP,Pre-Arb,214207,0.23,113,carraca01,9,AL,1,4,0.2,6.75,15,7,5,0,0,0,46.2,64,36,35,4,18,2,30,1,0,2,218,57,4.1,1.757,12.3,0.8,3.5,5.8,1.67,0,0,0,0,121.5,0,162,60.75
2417,2014,ChadJenkins,TOR,toronto-blue-jays,RP,Pre-Arb,215846,0.15,353,jenkich01,9,AL,1,1,0.5,2.56,21,0,12,0,0,0,31.2,34,10,9,2,6,1,18,1,0,0,136,150,3.48,1.263,9.7,0.6,1.7,5.1,3,0,0,0,0,15.36,0,54,23.04
2544,2014,JakeBuchanan,HOU,houston-astros,RP,Pre-Arb,215846,0.42,77,buchaja01,7,AL,1,3,0.25,4.58,17,2,9,0,0,0,35.1,41,19,18,4,12,1,20,1,0,2,154,85,4.58,1.5,10.4,1,3.1,5.1,1.67,0,0,0,0,54.96,0,84,32.06
2582,2014,JimmyNelson,MIL,milwaukee-brewers,SP,Pre-Arb,215846,0.2,506,nelsoji02,8,NL,2,9,0.182,4.93,14,12,1,0,0,0,69.1,82,42,38,6,19,0,57,8,0,4,311,77,3.78,1.457,10.6,0.8,2.5,7.4,3,0,0,0,0,93.67,0,152,39.44
3487,2016,ChadKuhl,PIT,pittsburgh-pirates,SP,Pre-Arb,216294,0.22,436,kuhlch01,6,NL,5,4,0.556,4.2,14,14,0,0,0,0,70.2,73,34,33,7,20,0,53,4,0,2,301,99,3.95,1.316,9.3,0.9,2.5,6.8,2.65,0,0,0,0,84,0,120,25.2
3570,2016,EdwinJackson,SDP,san-diego-padres,SP,Vet,216294,0.26,388,jacksed01,15,NL,5,6,0.455,5.89,13,13,0,0,0,0,73.1,79,49,48,12,35,2,54,1,0,5,326,68,5.27,1.555,9.7,1.5,4.3,6.6,1.54,1,54,35,73.1,206.15,15,525,88.35
3778,2016,MikeClevinger,CLE,cleveland-indians,RP,Pre-Arb,216294,0.2,144,clevimi01,8,AL,3,3,0.5,5.26,17,10,3,0,0,0,53,50,31,31,8,29,0,50,0,0,2,233,86,4.86,1.491,8.5,1.4,4.9,8.5,1.72,0,0,0,0,152.54,0,232,42.08
4302,2017,MattWisler,ATL,atlanta-braves,RP,Pre-Arb,216302,0.21,896,wislema01,7,NL,0,1,0,8.35,20,1,8,0,0,0,32.1,43,31,30,5,13,0,22,2,0,0,153,53,5.2,1.732,12,1.4,3.6,6.1,1.69,0,0,0,0,108.55,0,91,58.45
2882,2015,AndreRienzo,MIA,miami-marlins,RP,Pre-Arb,216311,0.34,687,rienzan01,9,NL,0,1,0,5.95,14,0,5,0,0,0,19.2,17,14,13,2,13,1,15,1,0,3,89,65,5.07,1.525,7.8,0.9,5.9,6.9,1.15,0,0,0,0,77.35,0,117,53.55
3184,2015,KyleRyan,DET,detroit-tigers,RP,Pre-Arb,216311,0.13,729,ryanky01,6,AL,2,4,0.333,4.47,16,6,3,0,0,0,56.1,60,29,28,9,20,0,30,1,0,1,237,89,5.26,1.42,9.6,1.4,3.2,4.8,1.5,0,0,0,0,89.4,0,120,26.82
3191,2015,LoganVerrett,NYM,new-york-mets,RP,Pre-Arb,216311,0.19,832,verrelo01,8,NL,1,1,0.5,3.03,14,4,3,0,0,1,38.2,23,13,13,5,11,3,36,2,0,0,148,127,3.96,0.879,5.4,1.2,2.6,8.4,3.27,0,0,0,0,33.33,0,88,24.24
4474,2018,AdamCimber,CLE,cleveland-indians,RP,Pre-Arb,216820,0.15,159,cimbead01,10,AL,0,3,0,4.05,28,0,6,0,0,0,20,26,9,9,3,7,6,7,4,0,1,92,111,6.06,1.65,11.7,1.4,3.2,3.2,1,0,0,0,0,28.35,0,70,40.5
4399,2017,ShawnArmstrong,CLE,cleveland-indians,RP,Pre-Arb,218078,0.17,32,armstsh01,9,AL,1,0,1,4.38,21,0,14,0,0,0,24.2,23,12,12,5,10,0,20,1,0,1,108,105,5.51,1.338,8.4,1.8,3.6,7.3,2,0,0,0,0,43.8,0,90,39.42
3843,2016,RyanTepera,TOR,toronto-blue-jays,RP/CL,Pre-Arb,218322,0.14,817,teperry01,11,AL,0,1,0,2.95,20,0,13,0,0,0,18.1,17,8,6,1,8,1,18,3,0,3,85,147,3.69,1.364,8.3,0.5,3.9,8.8,2.25,0,0,0,0,23.6,0,88,32.45
3515,2016,ColtonMurray,PHI,philadelphia-phillies,RP,Pre-Arb,219067,0.21,566,murraco02,9,NL,1,1,0.5,6.25,24,0,4,0,0,0,31.2,34,22,22,6,13,1,31,2,0,5,142,67,5.07,1.484,9.7,1.7,3.7,8.8,2.38,0,0,0,0,81.25,0,117,56.25
2936,2015,CarlosContreras,CIN,cincinnati-reds,RP,Pre-Arb,219084,0.2,160,contrca01,7,NL,0,0,NA,4.82,22,0,8,0,0,0,28,22,16,15,3,20,0,19,1,0,3,125,83,5.42,1.5,7.1,1,6.4,6.1,0.95,0,0,0,0,96.4,0,140,33.74
4202,2017,JoeJimenez,DET,detroit-tigers,P,Pre-Arb,219225,0.12,413,jimenjo02,5,AL,0,2,0,12.32,24,0,6,0,0,0,19,31,28,26,4,9,0,17,2,0,0,99,37,5.84,2.105,14.7,1.9,4.3,8.1,1.89,0,0,0,0,110.88,0,45,61.6
1857,2013,BrettOberholtzer,HOU,houston-astros,RP,Pre-Arb,219562,0.62,516,oberhbr01,6,AL,4,5,0.444,2.76,13,10,1,2,1,0,71.2,66,26,22,7,13,0,45,1,0,0,293,147,3.65,1.102,8.3,0.9,1.6,5.7,3.46,0,0,0,0,35.88,0,78,16.56
2002,2013,HectorNoesi,SEA,seattle-mariners,SP,Pre-Arb,219562,0.26,503,noesihe01,9,AL,0,1,0,6.59,12,1,4,0,0,0,27.1,42,21,20,3,12,4,21,1,0,2,134,57,4.37,1.976,13.8,1,4,6.9,1.75,0,0,0,0,79.08,0,108,59.31
371,2010,BrianSchlitter,CHC,chicago-cubs,RP,Pre-Arb,219780,0.17,602,schlibr01,7,NL,0,1,0,12.38,7,0,3,0,0,0,8,18,11,11,2,5,1,7,1,0,0,48,36,6.83,2.875,20.3,2.3,5.6,7.9,1.4,0,0,0,0,61.9,0,35,86.66
3233,2015,MichaelTonkin,MIN,minnesota-twins,RP,Pre-Arb,220163,0.2,810,tonkimi01,8,AL,0,0,NA,3.47,26,0,10,0,0,0,23.1,21,9,9,4,9,2,19,1,0,1,99,119,5.02,1.286,8.1,1.5,3.5,7.3,2.11,0,0,0,0,31.23,0,72,27.76
2491,2014,ErasmoRamirez,SEA,seattle-mariners,SP,Pre-Arb,220940,0.21,590,ramirer02,7,AL,1,6,0.143,5.26,17,14,0,0,0,0,75.1,82,44,44,13,34,2,60,6,0,3,338,69,5.38,1.54,9.8,1.6,4.1,7.2,1.76,0,0,0,0,178.84,0,238,36.82
2495,2014,EricSurkamp,CHW,chicago-white-sox,SP,Pre-Arb,221311,0.25,707,surkaer01,9,AL,2,0,1,4.81,35,0,2,0,0,0,24.1,22,14,13,3,13,3,20,1,0,0,107,79,4.82,1.438,8.1,1.1,4.8,7.4,1.54,0,0,0,0,62.53,0,117,43.29
2930,2015,BuckFarmer,DET,detroit-tigers,RP,Pre-Arb,221857,0.14,240,farmebu01,7,AL,0,4,0,7.36,14,5,0,0,0,0,40.1,53,35,33,10,17,2,24,3,0,1,186,54,6.65,1.736,11.8,2.2,3.8,5.4,1.41,0,0,0,0,125.12,0,119,51.52
2973,2015,ClaytonRichard,CHC,chicago-cubs,SP,Arb 2,221857,0.17,684,richacl01,14,NL,4,2,0.667,3.83,23,3,0,0,0,0,42.1,47,18,18,3,7,1,22,1,0,4,181,100,3.58,1.276,10,0.6,1.5,4.7,3.14,0,0,0,0,26.81,0,98,53.62
3290,2015,RossDetwiler,ATL,atlanta-braves,SP,Arb 3,221857,0.2,204,detwiro01,12,NL,1,0,1,7.63,24,0,3,0,0,0,15.1,20,14,13,1,16,1,13,3,0,0,80,52,6,2.348,11.7,0.6,9.4,7.6,0.81,0,0,0,0,122.08,0,192,91.56
3359,2015,TylerCravy,MIL,milwaukee-brewers,RP,Pre-Arb,221857,0.24,178,cravyty01,8,NL,0,8,0,5.7,14,7,1,0,0,0,42.2,47,30,27,5,22,1,35,2,0,0,193,70,4.7,1.617,9.9,1.1,4.6,7.4,1.59,0,0,0,0,125.4,0,176,45.6
3985,2017,BartoloColon,MIN,minnesota-twins,SP,Vet,222148,0.18,162,colonba01,27,AL,5,6,0.455,5.18,15,15,0,1,0,0,80,100,46,46,17,15,0,47,0,1,0,349,86,5.31,1.438,11.3,1.9,1.7,5.3,3.13,1,47,15,80,77.7,27,405,139.86
4419,2017,TommyKahnle,NYY,new-york-yankees,RP,Pre-Arb,222148,0.11,424,kahnlto01,10,AL,1,1,0.5,2.7,32,0,7,0,0,0,26.2,25,8,8,1,10,0,36,2,0,3,115,169,2.3,1.313,8.4,0.3,3.4,12.2,3.6,0,0,0,0,27,0,100,27
1852,2013,BrandonWorkman,BOS,boston-red-sox,RP,Pre-Arb,222240,0.13,763,workmbr01,7,AL,6,3,0.667,4.97,20,3,5,0,0,0,41.2,44,23,23,5,15,1,47,0,0,1,180,84,3.43,1.416,9.5,1.1,3.2,10.2,3.13,0,0,0,0,74.55,0,105,34.79
1954,2013,DrewPomeranz,COL,colorado-rockies,SP,Pre-Arb,222240,0.28,562,pomerdr01,7,NL,0,4,0,6.23,8,4,0,0,0,0,21.2,25,15,15,4,19,1,19,1,0,0,105,73,6.46,2.031,10.4,1.7,7.9,7.9,1,0,0,0,0,118.37,0,133,43.61
4012,2017,BrockStewart,LAD,los-angeles-dodgers,RP,Pre-Arb,223212,0.09,795,stewabr01,8,NL,0,0,NA,3.41,17,4,8,0,0,1,34.1,28,18,13,4,19,2,29,1,0,0,147,122,4.73,1.369,7.3,1,5,7.6,1.53,0,0,0,0,64.79,0,152,27.28
3492,2016,ChazRoe,ATL,atlanta-braves,RP,Pre-Arb,224238,0.23,707,roech01,12,NL,1,0,1,3.6,21,0,5,0,0,0,20,14,8,8,0,7,1,26,1,0,0,80,117,1.75,1.05,6.3,0,3.2,11.7,3.71,0,0,0,0,25.2,0,84,43.2
2750,2014,RobWooten,MIL,milwaukee-brewers,RP,Pre-Arb,224491,0.2,790,wootero01,11,NL,1,4,0.2,4.72,40,0,15,0,0,0,34.1,42,18,18,1,8,0,29,1,0,0,147,81,2.61,1.456,11,0.3,2.1,7.6,3.63,0,0,0,0,37.76,0,88,51.92
3469,2016,BrianEllington,MIA,miami-marlins,RP,Pre-Arb,224613,0.29,227,ellinbr02,8,NL,4,2,0.667,2.45,32,0,7,0,0,0,33,27,10,9,2,16,2,32,2,1,3,142,162,3.63,1.303,7.4,0.5,4.4,8.7,2,0,0,0,0,39.2,0,128,19.6
4476,2018,AdamKolarek,TBR,tampa-bay-rays,RP,Pre-Arb,225610,0.33,500,kolarad01,12,AL,1,0,1,3.93,31,0,5,0,0,2,34.1,38,15,15,0,5,1,19,1,0,0,141,106,2.58,1.252,10,0,1.3,5,3.8,0,0,0,0,19.65,0,60,47.16
3545,2016,DeanKiekhefer,STL,st.-louis-cardinals,RP,Pre-Arb,227386,0.15,418,kiekhde01,10,NL,0,0,NA,5.32,26,0,10,0,0,0,22,24,13,13,2,7,4,14,2,0,0,98,77,4.28,1.409,9.8,0.8,2.9,5.7,2,0,0,0,0,37.24,0,70,53.2
3552,2016,DominicLeone,ARI,arizona-diamondbacks,RP/CL,Pre-Arb,227386,0.23,454,leonedo01,7,NL,0,1,0,6.33,25,0,8,0,0,0,27,45,21,19,7,12,1,23,1,0,4,131,71,6.26,2.111,15,2.3,4,7.7,1.92,0,0,0,0,75.96,0,84,44.31
3716,2016,KevinJepsen,TBR,tampa-bay-rays,RP,Arb 3,227386,0.36,398,jepseke01,14,AL,0,1,0,5.68,25,0,5,0,0,0,19,20,13,12,5,9,1,13,0,0,2,83,72,6.62,1.526,9.5,2.4,4.3,6.2,1.44,0,0,0,0,51.12,0,126,79.52
