,Year,Name,Tm,Team,Position,VetStatus,Salary,SalaryPerc,Rk,Code,Age,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB
7688,2017,JoseLobaton,WSN,washington-nationals,C,Arb 4,1575000,0.86,757,lobatjo01,32,NL,51,158,141,11,24,3,0,4,11,0,0,14,35,0.17,0.248,0.277,0.525,35,39,5,1,1,1,1
7689,2017,JoseMartinez,STL,st.-louis-cardinals,LF,Pre-Arb,535000,0.37,815,martijo08,28,NL,106,307,272,47,84,13,1,14,46,4,0,32,60,0.309,0.379,0.518,0.897,134,141,9,0,1,2,2
7690,2017,JoseOsuna,PIT,pittsburgh-pirates,1B,Pre-Arb,488141,0.5,963,osunajo01,24,NL,104,227,215,31,50,13,4,7,30,0,0,9,40,0.233,0.269,0.428,0.697,81,92,10,2,0,1,0
7691,2017,JosePeraza,CIN,cincinnati-reds,SS,Pre-Arb,540000,0.56,994,perazjo01,23,NL,143,518,487,50,126,9,4,5,37,23,8,20,70,0.259,0.297,0.324,0.622,63,158,7,7,3,1,1
7692,2017,JosePirela,SDP,san-diego-padres,LF,Pre-Arb,344914,0.44,1023,pireljo01,27,NL,83,344,312,43,90,25,4,10,40,4,3,27,71,0.288,0.347,0.49,0.837,121,153,8,2,1,2,0
7693,2017,JoseQuintana,CHC,chicago-cubs,SP,Vet,3098331,1.8,1054,quintjo01,28,NL,13,29,22,2,2,0,0,0,3,0,0,1,15,0.091,0.13,0.091,0.221,-41,2,0,0,6,0,0
7694,2017,JoseRamirez,ATL,atlanta-braves,RP,Pre-Arb,536250,0.51,1062,ramirjo02,27,NL,64,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
7695,2017,JoseRamirez,CLE,cleveland-indians,3B,Pre-Arb,971400,0.74,1061,ramirjo01,24,AL,152,645,585,107,186,56,6,29,83,17,5,52,69,0.318,0.374,0.583,0.957,145,341,13,3,0,5,5
7696,2017,JoseReyes,NYM,new-york-mets,3B,Vet,535000,0.37,1090,reyesjo01,34,NL,145,561,501,75,123,25,7,15,58,24,6,50,79,0.246,0.315,0.413,0.728,94,207,3,2,5,3,1
7697,2017,JoseTorres,SDP,san-diego-padres,RP,Pre-Arb,535400,0.69,1321,torrejo02,23,NL,57,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,439,1,0,0,0,0,0
7698,2017,JoseUrena,MIA,miami-marlins,SP,Pre-Arb,535000,0.48,1343,urenajo01,25,NL,32,56,48,3,5,1,0,0,2,0,0,0,28,0.104,0.104,0.125,0.229,-37,6,0,0,8,0,0
7699,2017,JoshBell,PIT,pittsburgh-pirates,1B,Pre-Arb,549000,0.56,105,belljo02,24,NL,159,620,549,75,140,26,6,26,90,2,4,66,117,0.255,0.334,0.466,0.8,109,256,15,1,0,4,4
7700,2017,JoshDonaldson,TOR,toronto-blue-jays,3B,Arb 3,17000000,9.68,342,donaljo02,31,AL,113,496,415,65,112,21,0,33,78,2,2,76,111,0.27,0.385,0.559,0.944,148,232,5,3,0,2,1
7701,2017,JoshFields,LAD,los-angeles-dodgers,RP,Arb 1,1105000,0.43,405,fieldjo03,31,NL,55,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
7702,2017,JoshHader,MIL,milwaukee-brewers,RP/CL,Pre-Arb,336145,0.49,556,haderjo01,23,NL,32,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,0,0,0
7703,2017,JoshLucas,STL,st.-louis-cardinals,RP,Pre-Arb,49691,0.03,768,lucasjo02,26,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
7704,2017,JoshOsich,SFG,san-francisco-giants,RP,Pre-Arb,447219,0.24,962,osichjo01,28,NL,51,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
7705,2017,JoshPhegley,OAK,oakland-athletics,C,Pre-Arb,545000,0.74,1009,phegljo01,29,AL,57,161,149,14,30,11,0,3,10,0,1,9,26,0.201,0.255,0.336,0.59,60,50,4,2,0,1,0
7706,2017,JoshReddick,HOU,houston-astros,RF,Vet,13000000,9.37,1077,reddijo01,30,AL,134,540,477,77,150,34,4,13,82,7,3,43,72,0.314,0.363,0.484,0.847,130,231,9,0,1,12,1
7707,2017,JoshSmoker,NYM,new-york-mets,RP,Pre-Arb,495508,0.34,1241,smokejo01,28,NL,49,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,0,0,0
7708,2017,JoshTomlin,CLE,cleveland-indians,SP,Vet,3000000,2.27,1317,tomlijo01,32,AL,3,7,7,0,1,0,0,0,0,0,0,0,3,0.143,0.143,0.143,0.286,-25,1,0,0,0,0,0
7709,2017,JPCrawford,PHI,philadelphia-phillies,SS,Pre-Arb,78921,0.08,283,crawfjp01,22,NL,23,87,70,8,15,4,1,0,6,1,0,16,22,0.214,0.356,0.3,0.656,77,21,1,0,0,1,0
7710,2017,JTRealmuto,MIA,miami-marlins,C,Pre-Arb,562500,0.51,1075,realmjt01,26,NL,141,579,532,68,148,31,5,17,65,8,2,36,106,0.278,0.332,0.451,0.783,112,240,13,8,0,3,4
7711,2017,JuanCenteno,HOU,houston-astros,C,Pre-Arb,169534,0.12,227,centeju01,27,AL,22,57,52,5,12,0,0,2,4,0,0,4,12,0.231,0.286,0.346,0.632,73,18,2,0,1,0,1
7712,2017,JuanGraterol,LAA,los-angeles-angels,C,Pre-Arb,485218,0.29,531,grateju01,28,AL,48,87,84,5,17,4,0,0,10,0,0,1,13,0.202,0.207,0.25,0.457,24,21,4,0,0,2,0
7713,2017,JuanLagares,NYM,new-york-mets,CF,Arb 2,4500000,3.13,723,lagarju01,28,NL,94,272,252,37,63,16,2,3,15,7,3,14,56,0.25,0.296,0.365,0.661,77,92,6,3,2,1,0
7714,2017,JuanMinaya,CHW,chicago-white-sox,RP,Pre-Arb,409220,0.47,873,minayju01,26,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
7715,2017,JuanNicasio,STL,st.-louis-cardinals,RP,Arb 3,518570,0.36,934,nicasju01,30,NL,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0
7716,2017,JulioTeheran,ATL,atlanta-braves,SP,Vet,6466666,6.15,1304,teherju01,26,NL,35,72,57,4,8,0,0,0,6,0,0,1,17,0.14,0.167,0.14,0.307,-18,8,0,1,12,1,0
7717,2017,JunichiTazawa,MIA,miami-marlins,RP,Vet,5000000,4.51,1303,tazawju01,31,NL,53,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0
7718,2017,JuniorGuerra,MIL,milwaukee-brewers,SP,Pre-Arb,444765,0.65,550,guerrju02,32,NL,20,21,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-100,0,0,0,5,0,0
7719,2017,JustinBour,MIA,miami-marlins,1B,Pre-Arb,552500,0.5,142,bourju01,29,NL,108,429,377,52,109,18,0,25,83,1,0,47,95,0.289,0.366,0.536,0.902,143,202,10,1,0,4,7
7720,2017,JustinGrimm,CHC,chicago-cubs,RP,Arb 2,1825000,1.06,545,grimmju01,28,NL,48,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,1,0,0,0,0
7721,2017,JustinNicolino,MIA,miami-marlins,RP,Pre-Arb,289377,0.26,936,nicolju01,25,NL,20,13,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,2,0,0
7722,2017,JustinSmoak,TOR,toronto-blue-jays,1B,Vet,4125000,2.35,1240,smoakju01,30,AL,158,637,560,85,151,29,1,38,90,0,1,73,128,0.27,0.355,0.529,0.883,131,296,17,2,0,2,3
7723,2017,JustinTurner,LAD,los-angeles-dodgers,3B,Vet,13000000,5.02,1336,turneju01,32,NL,130,543,457,72,147,32,0,21,71,7,1,59,56,0.322,0.415,0.53,0.945,150,242,12,19,1,7,5
7724,2017,JustinUpton,LAA,los-angeles-angels,LF,Vet,3000000,1.81,1342,uptonju01,29,AL,27,115,98,19,24,7,0,7,15,4,0,17,33,0.245,0.357,0.531,0.887,136,52,3,0,0,0,1
7725,2017,JustinWilson,CHC,chicago-cubs,RP,Arb 2,929502,0.54,1416,wilsoju10,29,NL,22,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
7726,2017,KalebCowart,LAA,los-angeles-angels,3B,Pre-Arb,204610,0.12,280,cowarka01,25,AL,50,117,102,18,23,5,1,3,11,4,2,10,28,0.225,0.313,0.382,0.695,88,39,4,3,2,0,1
7727,2017,KelbyTomlinson,SFG,san-francisco-giants,2B,Pre-Arb,427248,0.23,1318,tomlike01,27,NL,104,222,194,32,50,4,2,1,11,9,1,23,46,0.258,0.332,0.314,0.646,73,61,8,0,2,3,2
7728,2017,KelvinHerrera,KCR,kansas-city-royals,RP,Arb 3,5325000,3.59,606,herreke01,27,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
7729,2017,KendallGraveman,OAK,oakland-athletics,SP,Pre-Arb,545000,0.74,532,graveke01,26,AL,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
7730,2017,KendrysMorales,TOR,toronto-blue-jays,DH,Vet,10000000,5.69,891,moralke01,34,AL,150,608,557,67,139,25,0,28,85,0,0,43,132,0.25,0.308,0.445,0.753,98,248,22,5,0,3,2
7731,2017,KenGiles,HOU,houston-astros,RP/CL,Pre-Arb,550100,0.4,484,gileske01,26,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
7732,2017,KenleyJansen,LAD,los-angeles-dodgers,RP/CL,Vet,11333333,4.37,650,janseke01,29,NL,59,4,4,0,2,1,0,0,1,0,0,0,0,0.5,0.5,0.75,1.25,227,3,1,0,0,0,0
7733,2017,KennysVargas,MIN,minnesota-twins,1B,Pre-Arb,336414,0.28,1357,vargake01,26,AL,78,264,241,33,61,13,0,11,41,0,0,20,77,0.253,0.314,0.444,0.758,100,107,10,2,0,1,1
7734,2017,KentaMaeda,LAD,los-angeles-dodgers,SP,Pre-Arb,7375000,2.85,784,maedake01,29,NL,28,44,39,2,5,1,0,0,4,0,0,0,3,0.128,0.128,0.154,0.282,-25,6,1,0,5,0,0
7735,2017,KeonBroxton,MIL,milwaukee-brewers,LF,Pre-Arb,508604,0.74,165,broxtke01,27,NL,143,463,414,66,91,15,4,20,49,21,7,40,175,0.22,0.299,0.42,0.719,85,174,3,7,1,1,1
7736,2017,KeoneKela,TEX,texas-rangers,RP,Pre-Arb,498624,0.31,677,kelake01,24,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
7737,2017,KetelMarte,ARI,arizona-diamondbacks,2B,Pre-Arb,280608,0.27,804,marteke01,23,NL,73,255,223,30,58,11,2,5,18,3,1,29,37,0.26,0.345,0.395,0.74,88,88,3,1,0,2,3
7738,2017,KeuryMella,CIN,cincinnati-reds,P,Pre-Arb,58460,0.06,855,mellake01,23,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
7739,2017,KevanSmith,CHW,chicago-white-sox,C,Pre-Arb,450142,0.52,1236,smithke04,29,AL,87,294,276,23,78,17,0,4,30,0,0,9,46,0.283,0.309,0.388,0.697,88,107,9,3,2,3,0
7740,2017,KevinGausman,BAL,baltimore-orioles,SP,Arb 1,3550000,2.02,477,gausmke01,26,AL,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
7741,2017,KevinKiermaier,TBR,tampa-bay-rays,CF,Arb 1,3166666,4.07,694,kiermke01,27,AL,98,421,380,56,105,15,3,15,39,16,7,31,99,0.276,0.338,0.45,0.788,113,171,3,5,4,1,2
7742,2017,KevinMcCarthy,KCR,kansas-city-royals,RP,Pre-Arb,277685,0.19,841,mccarke01,25,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
7743,2017,KevinMcGowan,NYM,new-york-mets,RP,Pre-Arb,105228,0.07,847,mcgowke01,25,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
7744,2017,KevinPillar,TOR,toronto-blue-jays,CF,Pre-Arb,555000,0.32,1018,pillake01,28,AL,154,632,587,72,150,37,1,16,42,15,6,33,95,0.256,0.3,0.404,0.704,86,237,13,6,3,3,0
7745,2017,KevinPlawecki,NYM,new-york-mets,C,Pre-Arb,227994,0.16,1026,plaweke01,26,NL,37,118,100,11,26,5,0,3,13,1,0,14,17,0.26,0.364,0.4,0.764,106,40,2,3,0,1,2
7746,2017,KevinShackelford,CIN,cincinnati-reds,RP,Pre-Arb,198764,0.21,1208,shackke01,28,NL,26,3,3,0,1,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667,75,1,0,0,0,0,0
7747,2017,KevinSiegrist,PHI,philadelphia-phillies,RP,Arb 1,1637500,1.57,1218,siegrke01,27,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
7748,2017,KeynanMiddleton,LAA,los-angeles-angels,RP,Pre-Arb,473526,0.28,864,middlke01,23,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
7749,2017,KhrisDavis,OAK,oakland-athletics,LF,Arb 1,5000000,6.8,305,daviskh01,29,AL,153,652,566,91,140,28,1,43,110,4,0,73,195,0.247,0.336,0.528,0.864,131,299,20,6,0,7,1
7750,2017,KirbyYates,SDP,san-diego-padres,RP/CL,Pre-Arb,464757,0.6,1438,yateski01,30,NL,55,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
7751,2017,KojiUehara,CHC,chicago-cubs,RP,Vet,6000000,3.49,1339,ueharko01,42,NL,45,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
7752,2017,KoleCalhoun,LAA,los-angeles-angels,RF,Arb 2,6000000,3.61,195,calhoko01,29,AL,155,654,569,77,139,23,2,19,71,5,1,71,134,0.244,0.333,0.392,0.725,96,223,10,8,0,6,4
7753,2017,KoltenWong,STL,st.-louis-cardinals,2B,Arb 1,2500000,1.72,1425,wongko01,26,NL,108,411,354,55,101,27,3,4,42,8,2,41,60,0.285,0.376,0.412,0.788,109,146,4,12,1,3,11
7754,2017,KrisBryant,CHC,chicago-cubs,3B,Pre-Arb,1050000,0.61,170,bryankr01,25,NL,151,665,549,111,162,38,4,29,73,7,5,95,128,0.295,0.409,0.537,0.946,142,295,8,15,0,6,5
7755,2017,KurtSuzuki,ATL,atlanta-braves,C,Vet,1600000,1.52,1285,suzukku01,33,NL,81,309,276,38,78,13,0,19,50,0,0,17,39,0.283,0.351,0.536,0.887,128,148,5,13,1,2,2
7756,2017,KyleBarraclough,MIA,miami-marlins,RP,Pre-Arb,536500,0.48,88,barraky01,27,NL,62,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
7757,2017,KyleCrick,SFG,san-francisco-giants,RP,Pre-Arb,303992,0.16,284,crickky01,24,NL,27,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
7758,2017,KyleCrockett,CLE,cleveland-indians,RP,Pre-Arb,116920,0.09,285,crockky01,25,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
7759,2017,KyleFarmer,LAD,los-angeles-dodgers,C,Pre-Arb,67229,0.03,391,farmeky01,26,NL,20,20,20,1,6,1,0,0,2,0,0,0,3,0.3,0.3,0.35,0.65,73,7,2,0,0,0,0
7760,2017,KyleFreeland,COL,colorado-rockies,RP,Pre-Arb,535000,0.38,436,freelky01,24,NL,33,56,52,3,8,1,0,1,2,0,0,1,30,0.154,0.17,0.231,0.401,-3,12,0,0,3,0,0
7761,2017,KyleHendricks,CHC,chicago-cubs,SP,Pre-Arb,760500,0.44,592,hendrky01,27,NL,24,51,50,3,5,1,0,0,5,0,0,0,28,0.1,0.1,0.12,0.22,-43,6,0,0,1,0,0
7762,2017,KyleMcGrath,SDP,san-diego-padres,RP,Pre-Arb,166611,0.21,848,mcgraky01,24,NL,16,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
7763,2017,KyleSchwarber,CHC,chicago-cubs,LF,Pre-Arb,519120,0.3,1196,schwaky01,24,NL,129,486,422,67,89,16,1,30,59,1,1,59,150,0.211,0.315,0.467,0.782,99,197,6,5,0,0,1
7764,2017,KyleSeager,SEA,seattle-mariners,3B,Arb 3,11000000,6.82,1199,seageky01,29,AL,154,650,578,72,144,33,1,27,88,2,1,58,110,0.249,0.323,0.45,0.773,109,260,6,8,0,6,6
7765,2017,LanceLynn,STL,st.-louis-cardinals,SP,Arb 3,8500000,5.85,777,lynnla01,30,NL,31,61,54,2,4,2,0,0,0,0,0,1,25,0.074,0.107,0.111,0.218,-42,6,1,1,5,0,0
7766,2017,LaneAdams,ATL,atlanta-braves,RF,Pre-Arb,347837,0.33,5,adamsla01,27,NL,85,122,109,19,30,4,1,5,20,10,0,10,37,0.275,0.339,0.468,0.807,109,51,3,1,1,1,0
7767,2017,LeonysMartin,CHC,chicago-cubs,CF,Arb 2,821593,0.48,809,martile01,29,NL,15,16,13,2,2,1,0,0,1,1,0,3,4,0.154,0.313,0.231,0.543,45,3,0,0,0,0,0
7768,2017,LiamHendriks,OAK,oakland-athletics,RP,Arb 1,1100000,1.5,593,hendrli01,28,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
7769,2017,LoganForsythe,LAD,los-angeles-dodgers,2B,Arb 3,7000000,2.7,423,forsylo01,30,NL,119,439,361,56,81,19,0,6,36,3,2,69,109,0.224,0.351,0.327,0.678,83,118,12,4,0,5,1
7770,2017,LoganMorrison,TBR,tampa-bay-rays,DH,Vet,2750000,3.53,901,morrilo01,29,AL,149,601,512,75,126,22,1,38,85,2,0,81,149,0.246,0.353,0.516,0.868,133,264,12,5,0,3,8
7771,2017,LonnieChisenhall,CLE,cleveland-indians,RF,Arb 2,4300000,3.26,240,chiselo01,28,AL,82,270,236,34,68,17,1,12,53,2,2,25,55,0.288,0.36,0.521,0.881,126,123,6,3,3,3,2
7772,2017,LorenzoCain,KCR,kansas-city-royals,CF,Arb 3,11000000,7.42,193,cainlo01,31,AL,155,645,584,86,175,27,5,15,49,26,2,54,100,0.3,0.363,0.44,0.803,113,257,20,5,0,2,1
7773,2017,LucasDuda,TBR,tampa-bay-rays,1B,Arb 3,2654339,3.41,352,dudalu01,31,AL,52,200,171,20,30,7,0,13,27,0,0,23,62,0.175,0.285,0.444,0.729,95,76,3,4,0,2,2
7774,2017,LucasSims,ATL,atlanta-braves,SP,Pre-Arb,181226,0.17,1221,simslu01,23,NL,14,18,15,1,1,0,0,0,0,0,0,0,8,0.067,0.067,0.067,0.133,-65,1,0,0,3,0,0
7775,2017,LuisAvilan,LAD,los-angeles-dodgers,RP,Arb 2,1500000,0.58,69,avilalu01,27,NL,58,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
7776,2017,LuisCastillo,CIN,cincinnati-reds,SP,Pre-Arb,295223,0.31,218,castilu02,24,NL,14,33,29,0,2,0,0,0,1,0,0,1,11,0.069,0.1,0.069,0.169,-54,2,0,0,3,0,0
7777,2017,LuisGarcia,PHI,philadelphia-phillies,RP,Pre-Arb,470603,0.45,466,garcilu03,30,NL,63,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
7778,2017,LuisPerdomo,SDP,san-diego-padres,SP,Pre-Arb,544300,0.7,995,perdolu02,24,NL,27,53,46,3,5,1,4,0,3,0,0,1,20,0.109,0.128,0.304,0.432,10,14,1,0,6,0,0
7779,2017,LuisSeverino,NYY,new-york-yankees,SP,Pre-Arb,550975,0.26,1205,severlu01,23,AL,2,5,5,1,1,0,0,0,0,0,0,0,1,0.2,0.2,0.2,0.4,6,1,0,0,0,0,0
7780,2017,LuisTorrens,SDP,san-diego-padres,C,Pre-Arb,535000,0.69,1319,torrelu01,21,NL,56,139,123,7,20,3,1,0,7,0,0,12,30,0.163,0.243,0.203,0.446,22,25,4,1,3,0,3
7781,2017,LuisValbuena,LAA,los-angeles-angels,3B,Vet,6500000,3.91,1349,valbulu01,31,AL,117,401,347,42,69,15,0,22,65,0,2,48,106,0.199,0.294,0.432,0.727,94,150,6,1,0,5,1
7782,2017,LuizGohara,ATL,atlanta-braves,SP,Pre-Arb,78921,0.08,494,goharlu01,20,NL,5,10,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,-100,0,1,0,1,0,0
7783,2017,LukeFarrell,CIN,cincinnati-reds,P,Pre-Arb,87690,0.09,395,farrelu01,26,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
7784,2017,LukeGregerson,HOU,houston-astros,RP,Vet,6250000,4.51,537,gregelu01,33,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
7785,2017,LukeJackson,ATL,atlanta-braves,RP,Pre-Arb,412143,0.39,647,jackslu01,25,NL,41,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,1,0,0
7786,2017,LukeMaile,TOR,toronto-blue-jays,C,Pre-Arb,458911,0.26,787,mailelu01,26,AL,46,136,130,10,19,5,0,2,7,1,0,3,35,0.146,0.176,0.231,0.407,8,30,2,2,0,1,0
7787,2017,LukeVoit,STL,st.-louis-cardinals,1B,Pre-Arb,271839,0.19,1375,voitlu01,26,NL,62,124,114,18,28,9,0,4,18,0,0,7,31,0.246,0.306,0.43,0.736,92,49,4,3,0,0,0
7788,2017,LukeWeaver,STL,st.-louis-cardinals,SP,Pre-Arb,175380,0.12,1394,weavelu01,23,NL,15,23,19,2,3,0,0,0,1,0,0,1,9,0.158,0.2,0.158,0.358,-3,3,0,0,3,0,0
7789,2017,MacWilliamson,SFG,san-francisco-giants,RF,Pre-Arb,203205,0.11,1412,willima11,26,NL,28,73,68,8,16,2,0,3,6,1,1,5,25,0.235,0.288,0.397,0.685,79,27,2,0,0,0,1
7790,2017,MadisonBumgarner,SFG,san-francisco-giants,SP,Vet,12200000,6.43,177,bumgama01,27,NL,15,36,34,4,7,0,0,3,5,0,0,2,11,0.206,0.25,0.471,0.721,84,16,1,0,0,0,0
7791,2017,MagneurisSierra,STL,st.-louis-cardinals,OF,Pre-Arb,111074,0.08,1219,sierrma01,21,NL,22,64,60,10,19,0,0,0,5,2,2,4,14,0.317,0.359,0.317,0.676,82,19,0,0,0,0,0
7792,2017,MaikelFranco,PHI,philadelphia-phillies,3B,Pre-Arb,560000,0.54,426,francma02,24,NL,154,623,575,66,132,29,1,24,76,0,0,41,95,0.23,0.281,0.409,0.69,79,235,21,2,0,5,3
7793,2017,MallexSmith,TBR,tampa-bay-rays,LF,Pre-Arb,359900,0.46,1237,smithma05,24,AL,81,282,256,33,69,8,4,2,12,16,5,23,62,0.27,0.329,0.355,0.684,87,91,2,0,2,1,0
7794,2017,MannyMachado,BAL,baltimore-orioles,3B,Arb 2,11500000,6.56,780,machama01,24,AL,156,690,630,81,163,33,1,33,95,9,4,50,115,0.259,0.31,0.471,0.782,108,297,17,1,0,9,3
7795,2017,ManuelMargot,SDP,san-diego-padres,CF,Pre-Arb,535600,0.69,792,margoma01,22,NL,126,529,487,53,128,18,7,13,39,17,7,35,106,0.263,0.313,0.409,0.721,91,199,6,2,1,4,0
7796,2017,MarcellOzuna,MIA,miami-marlins,CF,Arb 1,3500000,3.16,971,ozunama01,26,NL,159,679,613,93,191,30,2,37,124,1,3,64,144,0.312,0.376,0.548,0.924,149,336,18,0,0,2,4
7797,2017,MarcoEstrada,TOR,toronto-blue-jays,SP,Vet,14500000,8.26,387,estrama01,33,AL,2,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,0,0,0,0,0
7798,2017,MarcoGonzales,SEA,seattle-mariners,SP,Pre-Arb,169534,0.11,504,gonzama02,25,AL,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,1,0,0
7799,2017,MarcRzepczynski,SEA,seattle-mariners,RP,Vet,5500000,3.41,1158,rzepcma01,31,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
7800,2017,MarcusSemien,OAK,oakland-athletics,SS,Pre-Arb,545000,0.74,1203,semiema01,26,AL,85,386,342,53,85,19,1,10,40,12,1,38,85,0.249,0.325,0.398,0.722,97,136,3,2,1,3,0
7801,2017,MarcusStroman,TOR,toronto-blue-jays,SP,Arb 1,3400000,1.94,1275,stromma01,26,AL,3,7,7,2,2,1,0,1,1,0,0,0,4,0.286,0.286,0.857,1.143,186,6,0,0,0,0,0
7802,2017,MarkCanha,OAK,oakland-athletics,LF,Pre-Arb,226328,0.31,203,canhama01,28,AL,57,187,173,16,36,13,1,5,14,2,0,7,56,0.208,0.262,0.382,0.644,73,66,5,6,0,1,0
7803,2017,MarkMelancon,SFG,san-francisco-giants,RP,Vet,14000000,7.38,854,melanma01,32,NL,31,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
7804,2017,MarkReynolds,COL,colorado-rockies,3B,Vet,1500000,1.08,1091,reynoma01,33,NL,148,593,520,82,139,22,1,30,97,2,1,69,175,0.267,0.352,0.487,0.839,103,253,12,1,0,3,0
7805,2017,MarkTrumbo,BAL,baltimore-orioles,DH,Vet,10000000,5.7,1330,trumbma01,31,AL,146,603,559,79,131,22,0,23,65,1,0,42,149,0.234,0.289,0.397,0.686,84,222,13,1,0,1,0
7806,2017,MartinMaldonado,LAA,los-angeles-angels,C,Arb 3,1725000,1.04,788,maldoma01,30,AL,138,471,429,43,95,19,1,14,38,0,2,15,119,0.221,0.276,0.368,0.645,73,158,12,18,8,1,1
7807,2017,MartinPerez,TEX,texas-rangers,SP,Arb 2,4650000,2.85,998,perezma02,26,AL,2,6,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,-100,0,0,0,0,0,0
7808,2017,MarwinGonzalez,HOU,houston-astros,LF,Arb 3,3725000,2.69,509,gonzama01,28,AL,134,515,455,67,138,34,0,23,90,8,3,49,99,0.303,0.377,0.53,0.907,146,241,8,6,3,2,4
7809,2017,MasahiroTanaka,NYY,new-york-yankees,SP,Pre-Arb,22000000,10.49,1297,tanakma01,28,AL,1,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,1,0,0
7810,2017,MattAdams,ATL,atlanta-braves,1B,Arb 2,2065573,1.96,8,adamsma01,28,NL,100,314,291,42,79,20,1,19,58,0,0,19,71,0.271,0.315,0.543,0.858,119,158,5,1,0,3,5
7811,2017,MattAlbers,WSN,washington-nationals,RP,Vet,1750000,0.96,15,alberma01,34,NL,59,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
